<div class=jp> お土産にＴシャツを何枚かかった。 </div>;"<div class=jp> 何＋counter+か is the qualifier ""some"" </div><br> I bought some shirts as souvenirs."
<div class=jp> おいしい日本のみかんをいくつかもらいました。 </div>;"<div class=jp> いく＋counter+か is the qualifier ""some"" Except for the words いくつ　and いく人, いく is not commonly used in modern japanese. 何 cannot be used with つ。 </div><br> I received some japanese mandarin oranges."
<div class=jp> 忘れてしまった what is the condensed form? </div>;<div class=jp> ~てしまった。 is used to indicate the completion of an action OR the dissatisfaction of the speaker for having done something he/she knows he/she shouldn't have and will be in trouble for. </div><br> 忘れちゃった。
<div class=jp> 買っておいた What is the condensed form? </div>;<div class=jp> from ておく meaning to do in advance, or in preparation. </div><br> 買っといた。
<div class=jp> 飲んでしまう。 what is the condensed form? </div>;<div class=jp> 〜でしまう／しまった To do something unexpectedly, completely, or unfortunately (the last meaning here) </div><br> 飲んじゃう。
<div class=jp> 見せてあげる。 What is the condensed form? </div>;<div class=jp> ~てあげる。 to give, allow, let.  (let someone see(something). </div><br> 見せたげる。
<div class=jp> このクラスにはキムさんの他に（も）韓国語出来る学生がありますか。 </div>;"<div class=jp> Nの他に（も）~~ is an adverbial phrase meaning ""in addition to N"" or ""besides"" </div><br> Are there any students in this class besides Kim who can speak Korean?"
<div class=jp> 日本では、日本語を勉強する他に、色々な所に旅行にも行きたいと思っています。 </div>;"<div class=jp> Vの他に（も）~~ is an adverbial phrase meaning ""in addition to V-ing"" or ""besides V-ing"" </div><br> In Japan, I am thinking I want  to travel to various places in addition to studying Japanese."
<div class=jp> 夏休みに大学の夏のコースを取った。その他にも、バイトをしたり、日本に行ったりした。 </div>;"<div class=jp> （その／あの／この）他に（も）~~  is an adverbial phrase that means ""in addition to ~"" or ""besides ~~"" </div><br> Over summer break I took university summer school courses. In addition to that, I did stuff like work my part-time job and go to Japan."
<div class=jp> 週末は宿題がたくさんあったので、勉強の他（に）は何も出来なかった。 </div>;"<div class=jp> (V/N/Adj/DemA)〜他（に）は（〜ない）. An adverbial phrase meaning ""(not~) except for~,"" or ""(not~) other than ~"" </div><br> I had a lot of homework over the weekend, so I couldn't do anything other than study."
<div class=jp> 今、私が住んでいるアパートの広さは、この部屋と同じぐらいです。 </div>;"<div class=jp> Nと同じぐらい〜 means ""about the same ~ as N"" </div><br> Right now, the apartment I'm living in is about the same size as this room."
<div class=jp> 今度住むアパートは、この部屋と同じぐらいの広さです。 </div>;<div class=jp> N1と同じくらい／ぐらいN2 </div><br> This time, the apartment I'm living in and this room are about the same size.
<div class=jp> ドラえモンは実はネコ型ロボットなんです。 </div>;"<div class=jp> Nの型だ。 Means ""N-shape/style/pattern; make; model; design"" </div><br> Doraemon is, in reality, a cat shaped robot."
<div class=jp> 私の血液型はAです。 </div>;"<div class=jp> Nの型だ。 Means ""N-shape/style/pattern; make; model; design"" </div><br> My blood type is A."
<div class=jp> 父は１９５０年型のキャデラックを持っている。 </div>;"<div class=jp> N1型（の）N2  Means N1 (style;pattern;shape;make;model;design) N2 </div><br> My dad has a 1950 model cadillac."
<div class=jp> 大阪、京都、それに奈良にも行った。 </div>;"<div class=jp> N1(、／と／に）N2、それにN3 Here, それに is used to add an item or make an addition statement. Meaning: in addition; moreover;furthermore;what's more; on top of that; and </div><br> I went to Osaka, Kyoto, in addition to Nara."
<div class=jp> 日本の夏はとても暑い。それに湿度も高い。 </div>;"<div class=jp> S1.それに、S２。 Here, それに is used to add an item or make an addition statement. Meaning: in addition; moreover;furthermore;what's more; on top of that; and </div><br> Japan's summers are very sultry. Furthermore, the humidity is also high."
<div class=jp> そのアルバイトはあまり大変じゃないし、それに給料もいい。 </div>;"<div class=jp> S1し、それに　S２。 Here, それに is used to add an item or make an addition statement. Meaning: in addition; moreover;furthermore;what's more; on top of that; and </div><br> That part-time job isn't very difficult, moreover the salary is good."
<div class=jp> あの人が来るのなら、私は帰ります。 </div>;<div class=jp> S1のならS2 is used when the speaker supposes that something is the case or is true and makes a statement, suggestion, etc. based on that supposition. の is used to denote that the supposition is based on what the speaker heard from someone or learned from the situation. NOTE, that the action/event in S1 does not have to take place before S2. </div><br> If it's true that person is coming as you say, I'm leaving (now before he comes).
<div class=jp> トムが行くなら、私も行きます。 </div>;<div class=jp> S1ならS２。 is used when the speaker supposes that something is the case or is true and makes a statement, suggestion, etc. based on that supposition. NOTE, that the action/event in S1 does not have to take place before S2. </div><br> If Tom is going to the party, I'l go, too.
<div class=jp> 明日なら大丈夫です。 </div>;<div class=jp> N（の）なら〜。 Means: If it is N, ~ is used when the speaker supposes that something is the case or is true and makes a statement, suggestion, etc. based on that supposition. の is used to denote that the supposition is based on what the speaker heard from someone or learned from the situation. </div><br> If it's tomorrow, I can make it.
