この子は赤ちゃんの頃はよく泣いていたが、4歳になって、あまり泣かないようになった。;When he was a baby he used to cry a lot, but since he turned four he doesn't cry so much any more.;"V.plain.nonpast.negative ようになる。 indicates a gradual change over a period of time; it means someone/thing comes to the point where he/she does not (or cannot do) something. Meaning: ""Not V now;"" Not V anymore""  Vなくなる and Vないようになる are synonymous, but the latter indicates a more gradual change."
話すようになる;come to be able to speak;"V.plain.nonpast.(often volitional form, as here) ようになる。 indicates a gradual change over a period of time; it means someone/thing comes to the point where he/she does (or can do) something or does not (or cannot do) something. Meaning: ""come to (be able to)"
話さないようになる;come to not speak now/anymore.;"V.plain.nonpast.negative ようになる。 indicates a gradual change over a period of time; it means someone/thing comes to the point where he/she does not (or cannot do) something. Meaning: ""Not V now;"" Not V anymore""  Vなくなる and Vないようになる are synonymous, but the latter indicates a more gradual change."
父は病気になってから、お酒を飲まないようになった。;Since father became ill, he has come to not drink sake anymore.;"V.plain.nonpast.negative ようになる。 indicates a gradual change over a period of time; it means someone/thing comes to the point where he/she does not (or cannot do) something. Meaning: ""Not V now;"" Not V anymore""  Vなくなる and Vないようになる are synonymous, but the latter indicates a more gradual change."
同じ漢字また間違えた。;I got the same kanji wrong again.;"また また、S meaning: ""again; once again"""
四国はとてもいいところだったから、また行きたいと思います。;Shikoku was really nice, so I think I'd like to go there again.;"また また、S meaning: ""again; once again"""
また朝寝坊してしまって、また授業に遅れた。;I overslept again, and again I was late for class.;"また また、S meaning: ""again; once again"""
この辞書は大学の本屋で買えます。また、図書館で借りることもできます。;You can buy this dictionary at the university bookstore. You can also borrow it from the library.;"また また、S Meaning: ""also; as well; additionally; moreover; in addition"""
トマトはおいしいし、いろいろな料理に使える。また、体にもいい食べ物だ。;Tomatoes are delicious and can be used in lots of different dishes. What's more, they're good for you, too.;"また また、S Meaning: ""also; as well; additionally; moreover; in addition"""
海外旅行に行く前にパスポートを取る必要があります。;Before traveling overseas it is necessary to get a passport.;"V.plain.nonpast 必要がある。 Indicates the necessity of doing something. Meaning: ""it is necessary to V;"" ""must V;"" ""have to V"""
寮に住めば、食堂でご飯が食べられるから、自分で料理する必要はありません。;If you live in the dorms, you can eat at the cafeteria so you don't need to cook on your own.;"V.plain.nonpast 必要がある。 Indicates the necessity of doing something. Meaning: ""it is necessary to V;"" ""must V;"" ""have to V"""
私の国では日本に旅行に行く時、旅行ビザを取る必要はない。;As for my country, when traveling to Japan it is not necessary to get a travel Visa.;"V.nonpast.plain必要はない。 indicates the lack of necessity to do something. は is common with the negative ending. Meaning: ""It is not necessary to V;"" ""there is no need to V;"" ""don't have to V."""
